t_sec,ax,ay,az,gx,gy,gz,lap
236.044,0.0,-0.01,0.01,5.36,1.18,-0.79,1.0
236.151,0.0,0.0,0.01,3.24,0.69,-0.87,1.0
236.253,0.0,0.0,0.01,-0.11,0.04,-1.61,1.0
236.360,0.0,0.0,0.01,-3.19,-0.49,-2.54,1.0
236.462,0.0,0.0,0.01,-5.94,-0.94,-3.38,1.0
236.570,0.0,0.01,0.01,-7.89,-1.22,-3.78,1.0
236.671,0.0,0.01,0.01,-8.98,-1.35,-3.76,1.0
236.779,0.0,0.02,0.01,-9.3,-1.31,-3.49,1.0
236.881,0.0,0.02,0.01,-8.94,-1.14,-3.39,1.0
236.989,0.0,0.02,0.01,-8.17,-0.86,-3.51,1.0
237.091,0.0,0.01,0.01,-6.86,-0.45,-3.66,1.0
237.198,0.0,0.01,0.01,-4.45,0.19,-3.54,1.0
237.300,0.0,0.01,0.01,-1.8,0.8,-3.0,1.0
237.407,0.0,0.0,0.01,1.17,1.39,-2.12,1.0
237.509,0.0,0.0,0.01,3.91,1.86,-1.26,1.0
237.617,0.0,0.0,0.01,6.25,2.15,-0.78,1.0
237.719,0.0,-0.01,0.01,7.31,2.21,-0.81,1.0
237.826,0.0,-0.01,0.01,7.62,2.11,-1.03,1.0
237.928,0.0,-0.01,0.01,7.37,1.91,-1.15,1.0
238.034,0.0,-0.01,0.01,6.53,1.56,-1.04,1.0
238.137,0.0,-0.01,0.01,5.26,1.18,-0.87,1.0
238.293,0.0,0.0,0.01,3.32,0.72,-0.95,1.0
238.344,0.0,0.0,0.01,0.79,0.21,-1.44,1.0
238.452,0.0,0.0,0.01,-2.69,-0.41,-2.47,1.0
238.554,0.0,0.0,0.01,-5.35,-0.83,-3.26,1.0
238.662,0.0,0.01,0.01,-7.27,-1.1,-3.67,1.0
238.764,0.0,0.01,0.01,-8.39,-1.22,-3.67,1.0
238.872,0.0,0.01,0.01,-8.81,-1.19,-3.42,1.0
238.974,0.0,0.01,0.01,-8.56,-1.04,-3.33,1.0
239.081,0.0,0.01,0.01,-7.9,-0.79,-3.44,1.0
239.183,0.0,0.01,0.01,-6.76,-0.44,-3.62,1.0
239.290,0.0,0.01,0.01,-5.02,0.04,-3.6,1.0
239.397,0.0,0.0,0.01,-2.15,0.72,-3.09,1.0
239.499,0.0,0.0,0.01,0.64,1.3,-2.25,1.0
239.646,0.0,0.0,0.01,3.3,1.76,-1.44,1.0
239.827,0.0,0.0,0.01,5.29,2.03,-0.98,1.0
239.827,0.0,0.0,0.01,6.52,2.12,-0.93,1.0
239.915,0.0,-0.01,0.01,7.05,2.02,-1.16,1.0
240.018,0.0,0.0,0.01,6.92,1.84,-1.25,1.0
240.124,0.0,0.0,0.01,6.38,1.57,-1.14,1.0
240.227,0.0,0.0,0.01,5.38,1.23,-0.97,1.0
240.337,0.0,0.0,0.01,3.36,0.72,-0.99,1.0
240.440,0.0,0.0,0.01,0.99,0.22,-1.42,1.0
240.545,0.0,0.0,0.01,-1.73,-0.28,-2.23,1.0
240.646,0.0,0.0,0.01,-4.37,-0.71,-3.04,1.0
240.754,0.0,0.01,0.01,-6.73,-1.04,-3.59,1.0
240.856,0.0,0.01,0.01,-7.86,-1.15,-3.61,1.0
240.964,0.0,0.01,0.01,-8.32,-1.14,-3.41,1.0
241.064,0.0,0.01,0.01,-8.23,-1.02,-3.28,1.0
241.173,0.0,0.01,0.01,-7.61,-0.76,-3.39,1.0
241.275,0.0,0.01,0.01,-6.62,-0.42,-3.57,1.0
241.382,0.0,0.01,0.01,-5.04,0.03,-3.58,1.0
241.485,0.0,0.0,0.01,-2.87,0.57,-3.25,1.0
241.592,0.0,0.0,0.01,0.26,1.24,-2.36,1.0
241.695,0.0,0.0,0.01,2.81,1.68,-1.56,1.0
241.801,0.0,0.0,0.01,4.78,1.94,-1.1,1.0
241.903,0.0,0.0,0.01,6.02,2.01,-1.02,1.0
242.010,0.0,0.0,0.01,6.58,1.95,-1.19,1.0
242.112,0.0,0.0,0.01,6.55,1.77,-1.35,1.0
242.223,0.0,0.0,0.01,6.07,1.53,-1.27,1.0
242.331,0.0,0.0,0.01,5.16,1.22,-1.08,1.0
242.430,0.0,0.0,0.01,3.7,0.82,-1.03,1.0
242.531,0.0,0.0,0.01,1.65,0.36,-1.33,1.0
242.638,0.0,0.0,0.01,-1.36,-0.23,-2.19,1.0
242.742,0.0,0.0,0.01,-3.9,-0.63,-2.96,1.0
242.847,0.0,0.0,0.01,-5.9,-0.92,-3.48,1.0
242.949,0.0,0.01,0.01,-7.18,-1.04,-3.58,1.0
243.057,0.0,0.01,0.01,-7.84,-1.04,-3.39,1.0
243.159,0.0,0.01,0.01,-7.84,-0.93,-3.26,1.0
243.266,0.0,0.01,0.01,-7.44,-0.74,-3.3,1.0
243.368,0.0,0.01,0.01,-6.67,-0.46,-3.48,1.0
243.476,0.0,0.0,0.01,-5.03,0.03,-3.55,1.0
243.579,0.0,0.0,0.01,-3.02,0.53,-3.26,1.0
243.685,0.0,0.0,0.01,-0.59,1.07,-2.58,1.0
243.787,0.0,0.0,0.01,1.9,1.53,-1.82,1.0
243.895,0.0,0.0,0.01,4.29,1.84,-1.21,1.0
243.997,0.0,0.0,0.01,5.53,1.92,-1.14,1.0
244.104,0.0,0.0,0.01,6.12,1.89,-1.28,1.0
244.206,0.0,0.0,0.01,6.2,1.76,-1.43,1.0
244.314,0.0,0.0,0.01,5.79,1.52,-1.36,1.0
244.416,0.0,0.0,0.01,4.98,1.2,-1.19,1.0
244.523,0.0,0.0,0.01,3.65,0.81,-1.14,1.0
244.625,0.0,0.0,0.01,1.74,0.35,-1.36,1.0
244.733,0.0,0.0,0.01,-1.08,-0.2,-2.13,1.0
244.836,0.0,0.0,0.01,-3.49,-0.57,-2.87,1.0
244.945,0.0,0.0,0.01,-5.46,-0.83,-3.39,1.0
245.047,0.0,0.0,0.01,-6.75,-0.96,-3.52,1.0
245.154,0.0,0.01,0.01,-7.38,-0.98,-3.41,1.0
245.254,0.0,0.0,0.01,-7.48,-0.87,-3.24,1.0
245.361,0.0,0.0,0.01,-7.16,-0.7,-3.27,1.0
245.463,0.0,0.0,0.01,-6.47,-0.43,-3.43,1.0
245.573,0.0,0.0,0.01,-5.28,-0.04,-3.53,1.0
245.672,0.0,0.0,0.01,-3.11,0.53,-3.29,1.0
245.779,0.0,0.0,0.01,-0.84,1.03,-2.69,1.0
245.881,0.0,0.0,0.01,1.54,1.44,-1.95,1.0
245.988,0.0,0.0,0.01,3.55,1.71,-1.4,1.0
246.090,0.0,0.0,0.01,4.91,1.81,-1.24,1.0
246.198,0.0,0.0,0.01,5.71,1.79,-1.36,1.0
246.300,0.0,0.0,0.01,5.83,1.69,-1.5,1.0
246.407,0.0,0.0,0.01,5.56,1.49,-1.49,1.0
246.509,0.0,0.0,0.01,4.96,1.22,-1.32,1.0
246.617,0.0,0.0,0.01,3.59,0.78,-1.19,1.0
246.719,0.0,0.0,0.01,1.83,0.36,-1.4,1.0
246.826,0.0,0.0,0.01,-0.35,-0.07,-1.96,1.0
246.928,0.0,0.0,0.01,-2.69,-0.44,-2.68,1.0
247.037,0.0,0.0,0.01,-5.05,-0.75,-3.32,1.0
247.139,0.0,0.0,0.01,-6.32,-0.88,-3.46,1.0
247.246,0.0,0.01,0.01,-6.98,-0.91,-3.36,1.0
247.348,0.0,0.0,0.01,-7.13,-0.85,-3.21,1.0
247.458,0.0,0.0,0.01,-6.86,-0.64,-3.21,1.0
247.558,0.0,0.0,0.01,-6.26,-0.4,-3.39,1.0
247.665,0.0,0.0,0.01,-5.2,-0.04,-3.48,1.0
247.769,0.0,0.0,0.01,-3.59,0.41,-3.34,1.0
247.875,0.0,0.0,0.01,-1.06,0.97,-2.73,1.0
247.985,0.0,0.0,0.01,1.2,1.37,-2.03,1.0
248.095,0.0,0.0,0.01,3.16,1.64,-1.49,1.0
248.226,0.0,0.0,0.01,4.5,1.75,-1.3,1.0
248.292,0.0,0.0,0.01,5.32,1.73,-1.42,1.0
248.394,0.0,0.0,0.01,5.47,1.63,-1.56,1.0
248.501,0.0,0.0,0.01,5.24,1.44,-1.56,1.0
248.603,0.0,0.0,0.01,4.72,1.19,-1.41,1.0
248.710,0.0,0.0,0.01,3.76,0.85,-1.28,1.0
248.812,0.0,0.0,0.01,1.88,0.37,-1.43,1.0
248.919,0.0,0.0,0.01,-0.16,-0.04,-1.93,1.0
249.021,0.0,0.0,0.01,-2.36,-0.39,-2.62,1.0
249.128,0.0,0.0,0.01,-4.33,-0.65,-3.18,1.0
249.233,0.0,0.0,0.01,-5.72,-0.8,-3.42,1.0
249.338,0.0,0.0,0.01,-6.59,-0.83,-3.33,1.0
249.443,0.0,0.0,0.01,-6.77,-0.77,-3.16,1.0
249.547,0.0,0.0,0.01,-6.6,-0.63,-3.14,1.0
249.650,0.0,0.0,0.01,-6.13,-0.41,-3.27,1.0
249.759,0.0,0.0,0.01,-5.05,-0.02,-3.45,1.0
249.863,0.0,0.0,0.01,-3.58,0.4,-3.34,1.0
249.966,0.0,0.0,0.01,-1.66,0.84,-2.92,1.0
250.068,0.0,0.0,0.01,0.48,1.24,-2.26,1.0
250.176,0.0,0.0,0.01,2.78,1.57,-1.6,1.0
250.277,0.0,0.0,0.01,4.08,1.67,-1.4,1.0
250.388,0.0,0.0,0.01,4.81,1.68,-1.46,1.0
250.491,0.0,0.0,0.01,5.07,1.59,-1.61,1.0
250.595,0.0,0.0,0.01,4.92,1.39,-1.64,1.0
250.710,0.0,0.0,0.01,4.46,1.15,-1.49,1.0
250.821,0.0,0.0,0.01,3.59,0.83,-1.34,1.0
250.905,0.0,0.0,0.01,2.22,0.46,-1.43,1.0
251.013,0.0,0.0,0.01,0.0,0.01,-1.92,1.0
251.114,0.0,0.0,0.01,-2.08,-0.34,-2.56,1.0
251.221,0.0,0.0,0.01,-3.96,-0.6,-3.12,1.0
251.323,0.0,0.0,0.01,-5.31,-0.75,-3.36,1.0
251.431,0.0,0.0,0.01,-6.08,-0.77,-3.32,1.0
251.533,0.0,0.0,0.01,-6.38,-0.7,-3.12,1.0
251.639,0.0,0.0,0.01,-6.27,-0.56,-3.1,1.0
251.759,0.0,0.0,0.01,-5.89,-0.35,-3.24,1.0
251.849,0.0,0.0,0.01,-5.13,-0.06,-3.4,1.0
251.953,0.0,0.0,0.01,-3.87,0.32,-3.38,1.0
252.061,0.0,0.0,0.01,-1.76,0.81,-2.93,1.0
252.165,0.0,0.0,0.01,0.25,1.2,-2.32,1.0
252.268,0.0,0.0,0.01,2.13,1.49,-1.76,1.0
252.370,0.0,0.0,0.01,3.53,1.62,-1.5,1.0
252.478,0.0,0.0,0.01,4.45,1.62,-1.53,1.0
252.580,0.0,0.0,0.01,4.73,1.53,-1.67,1.0
252.687,0.0,0.0,0.01,4.69,1.37,-1.71,1.0
252.790,0.0,0.0,0.01,4.34,1.16,-1.59,1.0
252.897,0.0,0.0,0.01,3.46,0.83,-1.4,1.0
252.999,0.0,0.0,0.01,2.21,0.48,-1.46,1.0
253.106,0.0,0.0,0.01,0.52,0.13,-1.79,1.0
253.208,0.0,0.0,0.01,-1.43,-0.23,-2.38,1.0
253.316,0.0,0.0,0.01,-3.64,-0.55,-3.05,1.0
253.418,0.0,0.0,0.01,-4.95,-0.7,-3.29,1.0
253.525,0.0,0.0,0.01,-5.72,-0.72,-3.26,1.0
253.628,0.0,0.0,0.01,-6.04,-0.66,-3.1,1.0
253.735,0.0,0.0,0.01,-5.99,-0.51,-3.07,1.0
253.837,0.0,0.0,0.01,-5.64,-0.33,-3.19,1.0
253.944,0.0,0.0,0.01,-4.94,-0.06,-3.35,1.0
254.046,0.0,0.0,0.01,-3.79,0.28,-3.32,1.0
254.154,0.0,0.0,0.01,-1.83,0.76,-2.94,1.0
254.256,0.0,0.0,0.01,0.08,1.13,-2.38,1.0
254.366,0.0,0.0,0.01,1.87,1.41,-1.83,1.0
254.468,0.0,0.0,0.01,3.24,1.54,-1.54,1.0
254.574,0.0,0.0,0.01,4.15,1.54,-1.59,1.0
254.674,0.0,0.0,0.01,4.46,1.46,-1.73,1.0
254.781,0.0,0.0,0.01,4.43,1.3,-1.78,1.0
254.883,0.0,0.0,0.01,4.13,1.11,-1.69,1.0
254.990,0.0,0.0,0.01,3.51,0.87,-1.51,1.0
255.092,0.0,0.0,0.01,2.19,0.48,-1.53,1.0
255.199,0.0,0.0,0.01,0.59,0.13,-1.84,1.0
255.301,0.0,0.0,0.01,-1.26,-0.2,-2.4,1.0
255.408,0.0,0.0,0.01,-3.03,-0.46,-2.93,1.0
255.517,0.0,0.0,0.01,-4.42,-0.61,-3.23,1.0
255.617,0.0,0.0,0.01,-5.41,-0.64,-3.22,1.0
255.721,0.0,0.0,0.01,-5.74,-0.58,-3.08,1.0
255.827,0.0,0.0,0.01,-5.77,-0.47,-3.04,1.0
255.929,0.0,0.0,0.01,-5.53,-0.31,-3.13,1.0
256.037,0.0,0.0,0.01,-4.83,-0.03,-3.32,1.0
256.139,0.0,0.0,0.01,-3.75,0.3,-3.3,1.0
256.245,0.0,0.0,0.01,-2.24,0.68,-3.04,1.0
256.348,0.0,0.0,0.01,-0.46,1.05,-2.55,1.0
256.456,0.0,0.0,0.01,1.61,1.38,-1.92,1.0
256.561,0.0,0.0,0.01,2.93,1.5,-1.67,1.0
256.666,0.0,0.0,0.01,3.74,1.5,-1.67,1.0
256.768,0.0,0.0,0.01,4.13,1.43,-1.78,1.0
256.877,0.0,0.0,0.01,4.16,1.28,-1.85,1.0
256.979,0.0,0.0,0.01,3.9,1.11,-1.75,1.0
257.085,0.0,0.0,0.01,3.34,0.89,-1.59,1.0
257.187,0.0,0.0,0.01,2.38,0.58,-1.57,1.0
257.295,0.0,0.0,0.01,0.62,0.14,-1.85,1.0
257.397,0.0,0.0,0.01,-1.1,-0.17,-2.38,1.0
257.504,0.0,0.0,0.01,-2.81,-0.43,-2.89,1.0
257.606,0.0,0.0,0.01,-4.17,-0.58,-3.19,1.0
257.714,0.0,0.0,0.01,-5.15,-0.6,-3.21,1.0
257.816,0.0,0.0,0.01,-5.48,-0.54,-3.07,1.0
257.926,0.0,0.0,0.01,-5.52,-0.44,-3.02,1.0
258.068,0.0,0.0,0.01,-5.31,-0.27,-3.1,1.0
258.130,0.0,0.0,0.01,-4.82,-0.04,-3.26,1.0
258.234,0.0,0.0,0.01,-3.69,0.33,-3.27,1.0
258.340,0.0,0.0,0.01,-2.3,0.69,-3.06,1.0
258.442,0.0,0.0,0.01,-0.64,1.03,-2.59,1.0
258.549,0.0,0.0,0.01,1.05,1.3,-2.07,1.0
258.652,0.0,0.0,0.01,2.43,1.43,-1.73,1.0
258.759,0.0,0.0,0.01,3.46,1.44,-1.68,1.0
258.861,0.0,0.0,0.01,3.85,1.38,-1.8,1.0
258.970,0.0,0.0,0.01,3.92,1.28,-1.89,1.0
259.070,0.0,0.0,0.01,3.75,1.12,-1.82,1.0
259.179,0.0,0.0,0.01,3.18,0.84,-1.65,1.0
259.288,0.0,0.0,0.01,2.3,0.56,-1.61,1.0
259.387,0.0,0.0,0.01,1.0,0.23,-1.81,1.0
259.489,0.0,0.0,0.01,-0.61,-0.09,-2.25,1.0
259.599,0.0,0.0,0.01,-2.59,-0.38,-2.84,1.0
259.699,0.0,0.0,0.01,-3.91,-0.5,-3.16,1.0
259.806,0.0,0.0,0.01,-4.77,-0.53,-3.21,1.0
259.908,0.0,0.0,0.01,-5.18,-0.5,-3.1,1.0
260.016,0.0,0.0,0.01,-5.26,-0.39,-3.0,1.0
260.118,0.0,0.0,0.01,-5.07,-0.24,-3.07,1.0
260.225,0.0,0.0,0.01,-4.63,-0.03,-3.22,1.0
260.327,0.0,0.0,0.01,-3.81,0.26,-3.28,1.0
260.435,0.0,0.0,0.01,-2.32,0.67,-3.1,1.0
260.538,0.0,0.0,0.01,-0.75,1.0,-2.66,1.0
260.644,0.0,0.0,0.01,0.84,1.25,-2.17,1.0
260.746,0.0,0.0,0.01,2.17,1.4,-1.82,1.0
260.854,0.0,0.0,0.01,3.18,1.41,-1.76,1.0
260.956,0.0,0.0,0.01,3.57,1.35,-1.87,1.0
261.066,0.0,0.0,0.01,3.67,1.24,-1.95,1.0
261.165,0.0,0.0,0.01,3.51,1.07,-1.89,1.0
261.271,0.0,0.0,0.01,3.0,0.82,-1.71,1.0
261.374,0.0,0.0,0.01,2.2,0.55,-1.67,1.0
261.481,0.0,0.0,0.01,0.99,0.24,-1.83,1.0
261.583,0.0,0.0,0.01,-0.52,-0.06,-2.24,1.0
261.692,0.0,0.0,0.01,-2.1,-0.31,-2.72,1.0
261.792,0.0,0.0,0.01,-3.65,-0.47,-3.13,1.0
261.900,0.0,0.0,0.01,-4.47,-0.49,-3.17,1.0
262.002,0.0,0.0,0.01,-4.87,-0.45,-3.09,1.0
262.109,0.0,0.0,0.01,-4.99,-0.36,-2.99,1.0
262.211,0.0,0.0,0.01,-4.88,-0.23,-3.02,1.0
262.319,0.0,0.0,0.01,-4.43,0.02,-3.19,1.0
262.422,0.0,0.0,0.01,-3.69,0.28,-3.26,1.0
262.528,0.0,0.0,0.01,-2.57,0.59,-3.13,1.0
262.631,0.0,0.0,0.01,-1.16,0.91,-2.77,1.0
262.739,0.0,0.0,0.01,0.66,1.2,-2.23,1.0
262.842,0.0,0.0,0.01,1.92,1.34,-1.9,1.0
262.948,0.0,0.0,0.01,2.77,1.35,-1.81,1.0
263.050,0.0,0.0,0.01,3.24,1.31,-1.89,1.0
263.158,0.0,0.0,0.01,3.39,1.18,-1.99,1.0
263.260,0.0,0.0,0.01,3.27,1.03,-1.93,1.0
263.367,0.0,0.0,0.01,2.93,0.83,-1.81,1.0
263.469,0.0,0.0,0.01,2.27,0.59,-1.73,1.0
263.577,0.0,0.0,0.01,0.96,0.24,-1.89,1.0
263.680,0.0,0.0,0.01,-0.44,-0.03,-2.26,1.0
263.787,0.0,0.0,0.01,-1.94,-0.26,-2.72,1.0
263.896,0.0,0.0,0.01,-3.23,-0.41,-3.06,1.0
264.004,0.0,0.0,0.01,-4.24,-0.46,-3.15,1.0
264.098,0.0,0.0,0.01,-4.65,-0.42,-3.06,1.0
264.206,0.0,0.0,0.01,-4.77,-0.32,-2.97,1.0
264.308,0.0,0.0,0.01,-4.68,-0.17,-3.0,1.0
264.416,0.0,0.0,0.01,-4.29,0.06,-3.15,1.0
264.518,0.0,0.0,0.01,-3.64,0.32,-3.23,1.0
264.625,0.0,0.0,0.01,-2.58,0.6,-3.13,1.0
264.727,0.0,0.0,0.01,-1.24,0.89,-2.8,1.0
264.835,0.0,0.0,0.01,0.46,1.17,-2.27,1.0
264.938,0.0,0.0,0.01,1.69,1.29,-1.96,1.0
265.044,0.0,0.0,0.01,2.55,1.31,-1.86,1.0
265.146,0.0,0.0,0.01,3.0,1.27,-1.94,1.0
265.254,0.0,0.0,0.01,3.17,1.12,-2.03,1.0
265.356,0.0,0.0,0.01,3.08,0.97,-2.0,1.0
265.463,0.0,0.0,0.01,2.77,0.79,-1.88,1.0
265.565,0.0,0.0,0.01,2.17,0.55,-1.8,1.0
265.676,0.0,0.0,0.01,0.95,0.23,-1.95,1.0
265.778,0.0,0.0,0.01,-0.38,-0.02,-2.27,1.0
265.882,0.0,0.0,0.01,-1.78,-0.24,-2.69,1.0
265.983,0.0,0.0,0.01,-3.0,-0.38,-3.0,1.0
266.090,0.0,0.0,0.01,-3.86,-0.4,-3.11,1.0
266.192,0.0,0.0,0.01,-4.4,-0.36,-3.03,1.0
266.299,0.0,0.0,0.01,-4.54,-0.27,-2.95,1.0
266.402,0.0,0.0,0.01,-4.48,-0.13,-2.97,1.0
266.508,0.0,0.0,0.01,-4.2,0.03,-3.09,1.0
266.610,0.0,0.0,0.01,-3.66,0.26,-3.19,1.0
266.718,0.0,0.0,0.01,-2.54,0.56,-3.1,1.0
266.820,0.0,0.0,0.01,-1.29,0.85,-2.8,1.0
266.927,0.0,0.0,0.01,0.08,1.09,-2.39,1.0
267.029,0.0,0.0,0.01,1.32,1.24,-2.05,1.0
267.136,0.0,0.0,0.01,2.35,1.27,-1.89,1.0
267.238,0.0,0.0,0.01,2.82,1.22,-1.95,1.0
267.345,0.0,0.0,0.01,2.99,1.11,-2.03,1.0
267.447,0.0,0.0,0.01,2.95,0.97,-2.02,1.0
267.555,0.0,0.0,0.01,2.63,0.76,-1.88,1.0
267.657,0.0,0.0,0.01,2.06,0.54,-1.81,1.0
267.764,0.0,0.0,0.01,1.15,0.29,-1.9,1.0
267.867,0.0,0.0,0.01,-0.07,0.04,-2.17,1.0
267.974,0.0,0.0,0.01,-1.65,-0.23,-2.64,1.0
268.076,0.0,0.0,0.01,-2.83,-0.35,-2.97,1.0
268.183,0.0,0.0,0.01,-3.67,-0.39,-3.08,1.0
268.286,0.0,0.0,0.01,-4.15,-0.34,-3.02,1.0
268.393,0.0,0.0,0.01,-4.36,-0.22,-2.91,1.0
268.496,0.0,0.0,0.01,-4.3,-0.1,-2.93,1.0
268.602,0.0,0.0,0.01,-4.04,0.06,-3.05,1.0
268.705,0.0,0.0,0.01,-3.53,0.26,-3.14,1.0
268.812,0.0,0.0,0.01,-2.49,0.57,-3.06,1.0
268.915,0.0,0.0,0.01,-1.32,0.84,-2.8,1.0
269.021,0.0,0.0,0.01,-0.04,1.06,-2.42,1.0
269.123,0.0,0.0,0.01,1.13,1.21,-2.09,1.0
269.231,0.0,0.0,0.01,2.02,1.24,-1.95,1.0
269.333,0.0,0.0,0.01,2.6,1.18,-1.99,1.0
269.439,0.0,0.0,0.01,2.77,1.08,-2.08,1.0
269.541,0.0,0.0,0.01,2.75,0.95,-2.07,1.0
269.648,0.0,0.0,0.01,2.53,0.78,-1.97,1.0
269.754,0.0,0.0,0.01,2.06,0.57,-1.88,1.0
269.860,0.0,0.0,0.01,1.07,0.28,-1.93,1.0
269.961,0.0,0.0,0.01,-0.06,0.03,-2.19,1.0
270.067,0.0,0.0,0.01,-1.3,-0.17,-2.57,1.0
270.171,0.0,0.0,0.01,-2.48,-0.31,-2.91,1.0
270.277,0.0,0.0,0.01,-3.49,-0.34,-3.07,1.0
270.379,0.0,0.0,0.01,-3.94,-0.3,-3.03,1.0
270.488,0.0,0.0,0.01,-4.14,-0.21,-2.94,1.0
270.589,0.0,0.0,0.01,-4.15,-0.09,-2.94,1.0
270.696,0.0,0.0,0.01,-3.89,0.11,-3.04,1.0
270.799,0.0,0.0,0.01,-3.43,0.31,-3.13,1.0
270.907,0.0,0.0,0.01,-2.64,0.55,-3.1,1.0
271.008,0.0,0.0,0.01,-1.57,0.81,-2.89,1.0
271.116,0.0,0.0,0.01,-0.09,1.06,-2.45,1.0
271.217,0.0,0.0,0.01,1.05,1.18,-2.12,1.0
271.324,0.0,0.0,0.01,1.88,1.22,-1.99,1.0
271.426,0.0,0.0,0.01,2.37,1.17,-2.02,1.0
271.534,0.0,0.0,0.01,2.59,1.04,-2.11,1.0
271.636,0.0,0.0,0.01,2.57,0.91,-2.12,1.0
271.750,0.0,0.0,0.01,2.37,0.75,-2.03,1.0
271.845,0.0,0.0,0.01,1.92,0.55,-1.93,1.0
271.952,0.0,0.0,0.01,1.0,0.26,-1.96,1.0
272.055,0.0,0.0,0.01,-0.06,0.03,-2.2,1.0
272.161,0.0,0.0,0.01,-1.26,-0.16,-2.56,1.0
272.263,0.0,0.0,0.01,-2.37,-0.28,-2.88,1.0
272.371,0.0,0.0,0.01,-3.2,-0.32,-3.05,1.0
272.473,0.0,0.0,0.01,-3.77,-0.26,-3.02,1.0
272.580,0.0,0.0,0.01,-3.96,-0.18,-2.93,1.0
272.682,0.0,0.0,0.01,-3.96,-0.06,-2.9,1.0
272.795,0.0,0.0,0.01,-3.78,0.1,-2.97,1.0
272.892,0.0,0.0,0.01,-3.26,0.33,-3.07,1.0
272.999,0.0,0.0,0.01,-2.53,0.55,-3.05,1.0
273.101,0.0,0.0,0.01,-1.53,0.78,-2.85,1.0
273.211,0.0,0.0,0.01,-0.38,0.99,-2.52,1.0
273.315,0.0,0.0,0.01,0.72,1.12,-2.19,1.0
273.418,0.0,0.0,0.01,1.7,1.15,-2.0,1.0
273.521,0.0,0.0,0.01,2.18,1.11,-2.03,1.0
273.626,0.0,0.0,0.01,2.37,1.0,-2.12,1.0
273.730,0.0,0.0,0.01,2.39,0.87,-2.14,1.0
273.838,0.0,0.0,0.01,2.19,0.69,-2.05,1.0
273.939,0.0,0.0,0.01,1.78,0.52,-1.97,1.0
274.046,0.0,0.0,0.01,1.09,0.3,-1.99,1.0
274.149,0.0,0.0,0.01,0.12,0.09,-2.16,1.0
274.256,0.0,0.0,0.01,-1.2,-0.12,-2.55,1.0
274.359,0.0,0.0,0.01,-2.25,-0.24,-2.86,1.0
274.465,0.0,0.0,0.01,-3.05,-0.27,-3.0,1.0
274.568,0.0,0.0,0.01,-3.53,-0.24,-3.0,1.0
274.675,0.0,0.0,0.01,-3.76,-0.15,-2.9,1.0
274.777,0.0,0.0,0.01,-3.77,-0.03,-2.89,1.0
274.885,0.0,0.0,0.01,-3.61,0.11,-2.97,1.0
274.987,0.0,0.0,0.01,-3.25,0.29,-3.06,1.0
275.094,0.0,0.0,0.01,-2.47,0.54,-3.04,1.0
275.196,0.0,0.0,0.01,-1.53,0.77,-2.87,1.0
275.304,0.0,0.0,0.01,-0.44,0.96,-2.55,1.0
275.407,0.01,-0.04,0.0,-3.84,0.6,1.19,1.0
275.516,0.0,-0.03,0.0,-1.62,-1.43,7.46,1.0
275.617,0.0,-0.03,0.0,-1.11,1.43,-5.28,1.0
275.733,0.0,-0.02,0.0,-1.81,0.77,-5.5,1.0
275.829,0.0,0.0,0.01,1.17,1.16,-4.33,1.0
275.931,0.0,-0.01,0.0,2.97,1.06,-1.67,1.0
276.036,0.0,0.0,0.0,1.91,0.69,-4.14,1.0
276.142,0.0,0.0,0.01,0.22,0.17,-2.72,1.0
276.242,0.01,0.0,0.01,-0.43,-0.52,-1.48,1.0
276.349,0.0,0.0,0.01,-2.69,-1.16,-1.99,1.0
276.452,-0.04,-0.01,0.0,-5.53,0.6,1.2,1.0
276.559,0.0,0.0,0.0,-1.85,1.57,-12.36,1.0
276.661,0.01,0.0,0.0,-1.69,1.6,-6.52,1.0
276.770,0.01,0.0,0.01,0.02,1.43,-1.72,1.0
276.872,0.01,0.0,0.02,-7.66,5.3,-2.02,1.0
276.978,0.01,0.0,0.0,-7.71,6.06,2.2,1.0
277.080,0.01,0.0,0.01,-5.84,8.71,0.78,1.0
277.187,0.01,0.01,0.0,-5.46,3.86,1.18,1.0
277.290,0.01,0.01,-0.01,2.67,-2.55,1.92,1.0
277.397,0.01,0.02,0.01,4.64,-1.25,2.63,1.0
277.499,0.01,0.01,0.01,2.58,-1.48,2.41,1.0
277.615,0.0,0.01,0.02,7.63,2.48,4.79,0.0
277.716,0.01,0.02,0.02,7.68,1.77,12.27,0.0
277.824,0.01,0.02,0.01,-2.02,0.44,-13.08,0.0
277.926,-0.01,0.02,0.01,-5.32,-8.84,-14.01,0.0
278.034,-0.02,0.02,0.01,0.16,-5.62,-18.35,0.0
278.136,-0.01,0.01,0.01,1.98,3.94,-5.29,0.0
278.242,0.01,0.01,0.01,2.16,6.53,-1.31,0.0
278.344,0.01,0.0,0.01,5.36,7.99,2.64,0.0
278.451,0.02,-0.01,0.01,5.91,7.54,1.67,0.0
278.553,0.02,-0.01,0.01,-2.41,-0.4,-2.63,0.0
278.662,0.01,0.0,0.01,-5.44,-5.54,-8.6,0.0
278.763,-0.01,0.01,0.01,-5.81,-2.9,-6.81,0.0
278.870,0.0,0.01,0.01,-5.93,0.66,-4.16,0.0
278.973,0.0,0.01,0.01,-3.4,3.11,0.86,0.0
